"apt_name","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","log","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.8399.6",-0.00405957296637222,-0.0235010132650316,0.0113884446151226,-0.356464214698953,0.721828480356279,0.0348796781736981,0.0176453867125141,224,-0.0265017667548401,0.0183826208220957,-624.079756504236,"STK17B__seq.8399.6__ANML",NA,0.999033312328986,"O94768","STK17B","STK17B","STK17B__seq.8399.6","STK17B_3"
"seq.8400.74",-0.00590475259984444,-0.0552577011875067,0.00709547677969217,-0.832185458874916,0.40620667915934,0.0391706843936835,0.0217010604735687,220,-0.019888557917899,0.0080790527182101,-832.375417833425,"GRP__seq.8400.74__ANML",NA,0.999033312328986,"P07492","GRP","GRP","GRP__seq.8400.74","GRP_2"
"seq.8403.18",-0.00163768297234489,-0.00984518016603723,0.0111914519418954,-0.146333378443434,0.88380062612683,0.0718147151183782,0.0538787675844338,207,-0.0237015229468367,0.0204261570021469,-603.803679019157,"FASN__seq.8403.18__ANML",NA,0.999033312328986,"P49327","FASN","FASN","FASN__seq.8403.18","FASN"
"seq.8404.102",-0.00722827259574279,-0.0418824394862299,0.0114435070767207,-0.631648370318842,0.52827544327725,0.0442249669266838,0.0267678886970342,219,-0.0297817699370253,0.0153252247455397,-608.703160208211,"BOLA2__seq.8404.102__ANML",NA,0.999033312328986,"Q9H3K6","BOLA2","BOLA2","BOLA2__seq.8404.102","BOLA2"
"seq.8405.108",-0.00170570513435199,-0.00711864195570953,0.016290274514064,-0.104706960762349,0.916705953320689,0.0134575115550881,-0.0048967672997009,215,-0.0338147993173591,0.0304033890486551,-454.009675784992,"ADAM10__seq.8405.108__ANML",NA,0.999033312328986,"O14672","ADAM10","ADAM10","ADAM10__seq.8405.108","ADAM10_1"
"seq.8406.17",-0.00760681024676665,-0.0294003054832813,0.0152325896659902,-0.499377349063,0.618012597791207,0.243149155359387,0.229388230911376,220,-0.0376272831470046,0.0224136626534713,-482.595254829574,"IGF1__seq.8406.17__ANML",NA,0.999033312328986,"P05019","IGF1","IGF1","IGF1__seq.8406.17","IGF1_2"
"seq.8407.84",-0.00707118108466977,-0.00834289630198899,0.0437494151877268,-0.161629156740213,0.871761876683696,0.475263688483559,0.46471622493549,199,-0.0933431266712947,0.0792007645019551,-37.3488952275365,"NOTCH2__seq.8407.84__ANML",NA,0.999033312328986,"Q04721","NOTCH2","NOTCH2","NOTCH2__seq.8407.84","NOTCH2_3"
"seq.8409.3",0.027455126669332,0.035056661703564,0.0409775425424738,0.670004225872607,0.50353608673687,0.383610243588884,0.372748750083843,227,-0.0532898716139915,0.108200124952655,-37.5717655943102,"RSPO2__seq.8409.3__ANML",NA,0.999033312328986,"Q6UXX9","RSPO2","RSPO2","RSPO2__seq.8409.3","RSPO2_2"
"seq.8418.30",0.0044153923005156,0.0115552672423588,0.0247425318259669,0.17845353626591,0.858527381694594,0.063529219976329,0.0468808505536861,225,-0.0443413350988866,0.0531721196999178,-281.021137721616,"CTNNB1__seq.8418.30__ANML",NA,0.999033312328986,"P35222","CTNNB1","CTNNB1","CTNNB1__seq.8418.30","CTNNB1_1"
"seq.8424.269",-0.0265451795161157,-0.10073322937398,0.0119712335287453,-2.21741389075533,0.027608597260249,0.545408156313594,0.537217312283209,222,-0.0501369779623214,-0.00295338106990995,-596.03826957203,"CTNNB1__seq.8424.269__ANML",NA,0.865808146536428,"P35222","CTNNB1","CTNNB1","CTNNB1__seq.8424.269","CTNNB1_2"
"seq.8427.118",-0.0410043822477162,-0.0780841754421854,0.0277074843049043,-1.47990275105771,0.140297998357542,0.378409151142761,0.367358647163077,225,-0.0956037364560701,0.0135949719606377,-217.424198139833,"RSPO3__seq.8427.118__ANML",NA,0.999033312328986,"Q9BXY4","RSPO3","RSPO3","RSPO3__seq.8427.118","RSPO3_2"
"seq.8428.102",0.009732524410051,0.0274564403146598,0.0186989201738276,0.52048590611523,0.603232228098565,0.373472850903654,0.362432724928388,227,-0.0271131277119798,0.0465781765320818,-401.606861474607,"NTM__seq.8428.102__ANML",NA,0.999033312328986,"Q9P121","NTM","NTM","NTM__seq.8428.102","NTM_3"
"seq.8429.16",0.00680478201445467,0.0542936152546027,0.00822072986471838,0.827758864046773,0.408704080541967,0.0615101827301997,0.0444467315071125,220,-0.0093966783764179,0.0230062424053272,-771.662172502257,"AXIN2__seq.8429.16__ANML",NA,0.999033312328986,"Q9Y2T1","AXIN2","AXIN2","AXIN2__seq.8429.16","AXIN2_2"
"seq.8446.4",-0.0332372498248848,-0.0729307191605092,0.0292965361850318,-1.13451124784733,0.257792759269049,0.0824093064638926,0.0660237583650337,224,-0.0909693251534405,0.0244948255036709,-191.326381645466,"ADCYAP1__seq.8446.4__ANML",NA,0.999033312328986,"P18509","ADCYAP1","ADCYAP1","ADCYAP1__seq.8446.4","ADCYAP1_3"
"seq.8447.11",0.00403948340522995,0.0293977683333836,0.00885460300501599,0.456201526250431,0.648695092660205,0.0924109457265046,0.0759093265578957,220,-0.0134112177154037,0.0214901845258636,-732.049865698844,"GHRL__seq.8447.11__ANML",NA,0.999033312328986,"Q9UBU3","GHRL","GHRL","GHRL__seq.8447.11","GHRL_3"
"seq.8450.36",0.00224798415205459,0.0139717340482324,0.00991237464138883,0.226785632442523,0.820799125579138,0.164368559174206,0.149312136816985,222,-0.0172864058589167,0.0217823741630259,-681.835646503793,"ADCYAP1__seq.8450.36__ANML",NA,0.999033312328986,"P18509","ADCYAP1","ADCYAP1","ADCYAP1__seq.8450.36","ADCYAP1_4"
"seq.8458.111",0.000211861142793823,0.000728099250006342,0.0196569325715236,0.0107779350630088,0.991410948851603,0.0567405757112146,0.0386009713979688,208,-0.0385404970089031,0.0389642192944908,-360.30288232635,"SNCA__seq.8458.111__ANML",NA,0.999033312328986,"P37840","SNCA","SNCA","SNCA__seq.8458.111","SNCA_1"
"seq.8458.16",-0.0197498092907043,-0.0588563704690025,0.0224685475492613,-0.878998041480149,0.380411806525253,0.0693000791852977,0.0514876405094181,209,-0.0640438424601223,0.0245442238787138,-316.205953773617,"SNCA__seq.8458.16__ANML",NA,0.999033312328986,"P37840","SNCA","SNCA","SNCA__seq.8458.16","SNCA_2"
"seq.8459.10",0.0228707497748162,0.0276505012118309,0.0329155476885044,0.694831208377668,0.48787481270721,0.645019813543239,0.638736978384712,226,-0.0419898715821938,0.0877313711318262,-138.763889744597,"BMP6__seq.8459.10__ANML",NA,0.999033312328986,"P22004","BMP6","BMP6","BMP6__seq.8459.10","BMP6_2"
"seq.8462.18",-0.0166723632408151,-0.115024821456361,0.0089521882595082,-1.86237853332756,0.0638532784050802,0.149099519881587,0.133972400235038,225,-0.0343132176880101,0.000968491206379835,-737.353213844336,"GH1__seq.8462.18__ANML",NA,0.999033312328986,"P01241","GH1","GH1","GH1__seq.8462.18","GH1"
"seq.8463.2",0.00337768698708664,0.0163889872296548,0.0134639601283991,0.250868760370301,0.802145543931113,0.0514610990017364,0.0345229043410531,224,-0.0231545404217817,0.029909914395955,-547.189656387277,"SOD3__seq.8463.2__ANML",NA,0.999033312328986,"P08294","SOD3","SOD3","SOD3__seq.8463.2","SOD3_2"
"seq.8464.31",0.0246509185453095,0.0839926284512561,0.016451149070662,1.49843141287136,0.135422856530085,0.298491302467696,0.286020036733789,225,-0.0077671135415848,0.0570689506322037,-457.236362760074,"RSPO4__seq.8464.31__ANML",NA,0.999033312328986,"Q2I0M5","RSPO4","RSPO4","RSPO4__seq.8464.31","RSPO4"
"seq.8465.52",0.190371561322829,0.134660809891269,0.0937610856302108,2.03038990049289,0.0435148335960985,0.0362592777656382,0.0188160067749711,221,0.00559131388919021,0.375151808756467,336.573806532898,"CTSH__seq.8465.52__ANML",NA,0.999033312328986,"P09668","CTSH","CTSH","CTSH__seq.8465.52","CTSH_1"
"seq.8467.9",-0.0742004130507521,-0.0925082400002167,0.0489266677514977,-1.51656379763326,0.130812406123058,0.185700421887093,0.170894975012313,220,-0.170625363472162,0.0222245373706576,43.0111327230167,"INHBA__seq.8467.9__ANML",NA,0.999033312328986,"P08476","INHBA|INHBB","INHBA","INHBA__seq.8467.9","INHBA_6"
"seq.8468.19",0.02667077927303,0.0657602210757523,0.0219214084009893,1.21665445874483,0.22505129481777,0.367318309324127,0.355709470963102,218,-0.0165342473280307,0.0698758058740907,-321.522322513028,"KLK3__seq.8468.19__ANML",NA,0.999033312328986,"P07288","KLK3","KLK3","KLK3__seq.8468.19","KLK3_4"
"seq.8469.41",0.0147607412233258,0.0526837682661037,0.0176824860347223,0.834766174526633,0.404727032642448,0.10320463043037,0.0874020688520504,227,-0.0200820584159801,0.0496035408626316,-427.540339915748,"IGFBP2__seq.8469.41__ANML",NA,0.999033312328986,"P18065","IGFBP2","IGFBP2","IGFBP2__seq.8469.41","IGFBP2_3"
"seq.8470.213",0.0137427979485065,0.0696574675180673,0.0129587061538739,1.06050695071885,0.290056158535295,0.040933785118242,0.0238076027096393,224,-0.0117937704400221,0.0392793663370351,-570.321786376451,"RNASEH1__seq.8470.213__ANML",NA,0.999033312328986,"O60930","RNASEH1","RNASEH1","RNASEH1__seq.8470.213","RNASEH1"
"seq.8474.6",0.0194064664472076,0.0223050313349814,0.0422664271147303,0.459146130202337,0.646570532516911,0.470984343416555,0.461621234450476,226,-0.0638802147025524,0.102693147596968,-23.2374870574388,"ROR1__seq.8474.6__ANML",NA,0.999033312328986,"Q01973","ROR1","ROR1","ROR1__seq.8474.6","ROR1_2"
"seq.8475.15",0.00675523070786614,0.0327638755625293,0.0130320173504827,0.518356485123612,0.604721210085758,0.112573622458698,0.0967267228597458,224,-0.0189258055282712,0.0324362669440035,-567.918064398618,"MMP7__seq.8475.15__ANML",NA,0.999033312328986,"P09237","MMP7","MMP7","MMP7__seq.8475.15","MMP7_2"
"seq.8476.11",-0.0557342325387058,-0.0235124334537817,0.13442168657571,-0.414622327382529,0.678826112012313,0.304948229212327,0.292194985711636,218,-0.320666687517324,0.209198222439912,481.170652561589,"CHGA__seq.8476.11__ANML",NA,0.999033312328986,"P10645","CHGA","CHGA","CHGA__seq.8476.11","CHGA_2"
"seq.8479.4",0.0101636676818629,0.0324673911772078,0.0194401108334031,0.522819430864516,0.601614353790601,0.141906452346275,0.126651455943543,225,-0.0281443030296736,0.0484716383933994,-386.922615106661,"MMP10__seq.8479.4__ANML",NA,0.999033312328986,"P09238","MMP10","MMP10","MMP10__seq.8479.4","MMP10_2"
"seq.8480.29",0.00696038301641813,0.0205677195543251,0.0212895720345177,0.326938606616092,0.744020988561718,0.124093395037246,0.108382065800246,223,-0.0349941028857637,0.0489148689186,-341.577735651071,"EFEMP1__seq.8480.29__ANML",NA,0.999033312328986,"Q12805","EFEMP1","EFEMP1","EFEMP1__seq.8480.29","EFEMP1"
"seq.8484.24",-0.0123512846681818,-0.0114671233773665,0.0562911862627954,-0.219417736384517,0.826521826245461,0.38505695957863,0.374220958866359,227,-0.123271351030006,0.0985687816936421,109.754637425798,"LEP__seq.8484.24__ANML",NA,0.999033312328986,"P41159","LEP","LEP","LEP__seq.8484.24","LEP_2"
"seq.8485.7",0.00371693891603625,0.0179643885638888,0.0120711906838191,0.307918167593744,0.758432009287375,0.246896998570394,0.233388424553719,223,-0.0200712611729897,0.0275051390050622,-594.737784899793,"KEAP1__seq.8485.7__ANML",NA,0.999033312328986,"Q14145","KEAP1","KEAP1","KEAP1__seq.8485.7","KEAP1_2"
"seq.8488.33",0.00884847286013412,0.0445461173346081,0.0131235879844118,0.674241897158336,0.500888621627105,0.0759889720891789,0.0586366523162056,213,-0.0170202698224641,0.0347172155427323,-555.904215667842,"ITGA2B__seq.8488.33__ANML",NA,0.999033312328986,"P08514","ITGA2B|ITGB3","ITGA2B","ITGA2B__seq.8488.33","ITGA2B_3"
"seq.8520.8",0.00128638841350191,0.00976214398461938,0.0086196223018419,0.149239533758577,0.881497128358725,0.0366324095588452,0.0196567691986487,227,-0.0156983145428483,0.0182710913698521,-760.939834232544,"ADAM30__seq.8520.8__ANML",NA,0.999033312328986,"Q9UKF2","ADAM30","ADAM30","ADAM30__seq.8520.8","ADAM30"
"seq.8528.74",-0.0435481285935708,-0.0274758190839736,0.0708382611225363,-0.614754341841354,0.539343722138718,0.558345987928836,0.550423942869264,223,-0.183146182644724,0.0960499254575827,212.023681537322,"ISLR2__seq.8528.74__ANML",NA,0.999033312328986,"Q6UXK2","ISLR2","ISLR2","ISLR2__seq.8528.74","ISLR2_2"
"seq.8529.1",-0.00806674720576157,-0.0504582367729972,0.0106110147308248,-0.760223919238166,0.447945930466505,0.051177840442006,0.033688031049232,217,-0.0289805935444697,0.0128470991329466,-648.237537087016,"TNFRSF10B__seq.8529.1__ANML",NA,0.999033312328986,"O14763","TNFRSF10B","TNFRSF10B","TNFRSF10B__seq.8529.1","TNFRSF10B_3"
"seq.8535.102",-0.00710717342246766,-0.0521637722826404,0.00898133578114339,-0.791326991402482,0.429601657600353,0.0447050278462552,0.0274146211104409,221,-0.0248071972305275,0.0105928503855922,-734.229677407715,"DMKN__seq.8535.102__ANML",NA,0.999033312328986,"Q6E0U4","DMKN","DMKN","DMKN__seq.8535.102","DMKN_2"
"seq.8545.14",0.0152000849148561,0.110958294464163,0.00904973511242245,1.67961655518415,0.0944199197559602,0.0257339583967478,0.00841367321269004,225,-0.00263299178952999,0.0330331616192421,-732.184324264156,"C17orf78__seq.8545.14__ANML",NA,0.999033312328986,"Q8N4C9","C17orf78","C17orf78","C17orf78__seq.8545.14","C17orf78_2"
"seq.8556.5",-0.00785264219752292,-0.0377996385327704,0.012706078403887,-0.618022488757874,0.537188358034019,0.168512684350637,0.153664696571184,224,-0.0328913795728487,0.0171860951778028,-573.700716680798,"RETREG1__seq.8556.5__ANML",NA,0.999033312328986,"Q9H6L5","RETREG1","RETREG1","RETREG1__seq.8556.5","RETREG1"
"seq.8565.160",-0.00757031008894644,-0.0316970521407995,0.0113560183539235,-0.666634189291434,0.50568580166453,0.493326575436496,0.484358904205284,226,-0.0299475287075608,0.0148069085296679,-630.471528137484,"PLVAP__seq.8565.160__ANML",NA,0.999033312328986,"Q9BX97","PLVAP","PLVAP","PLVAP__seq.8565.160","PLVAP"
"seq.8569.147",-0.0117810975741103,-0.0974218560508209,0.0080778746090698,-1.45844026359143,0.146132540771534,0.0171085598934618,-0.000601195784133424,222,-0.0277002248046749,0.00413802965645441,-786.053134940786,"ARL8B__seq.8569.147__ANML",NA,0.999033312328986,"Q9NVJ2","ARL8B","ARL8B","ARL8B__seq.8569.147","ARL8B"
"seq.8587.21",0.000617410032370003,0.00400152554717859,0.00897326154977389,0.0688055317395223,0.945205523194181,0.244596376451085,0.231166978699105,225,-0.0170649706691355,0.0182997907338755,-735.984063790896,"SPINK14__seq.8587.21__ANML",NA,0.999033312328986,"Q6IE38","SPINK14","SPINK14","SPINK14__seq.8587.21","SPINK14"
"seq.8589.13",0.00998069711448408,0.0281545499174877,0.0245920596118497,0.405850395290799,0.685282101186231,0.032904143367018,0.0137537303643847,202,-0.0385093698706173,0.0584707640995855,-258.053932861545,"CDCP1__seq.8589.13__ANML",NA,0.999033312328986,"Q9H5V8","CDCP1","CDCP1","CDCP1__seq.8589.13","CDCP1_3"
"seq.8597.1",-0.00529803472027408,-0.0267346994196915,0.0125307502465657,-0.422802674702269,0.672846651827022,0.118013930380322,0.102193552449924,223,-0.0299918699796643,0.0193958005391161,-589.873353213309,"TMEM9__seq.8597.1__ANML",NA,0.999033312328986,"Q9P0T7","TMEM9","TMEM9","TMEM9__seq.8597.1","TMEM9_1"
"seq.8601.167",-0.00789209735485204,-0.0315173541494864,0.0130515946582181,-0.604684527946372,0.546000651438302,0.395526438102696,0.38473226735453,224,-0.0336117128482018,0.0178275181384977,-566.842122124857,"LRP1__seq.8601.167__ANML",NA,0.999033312328986,"Q07954","LRP1","LRP1","LRP1__seq.8601.167","LRP1_2"
"seq.8606.39",-0.0156378704470697,-0.0704589743977155,0.0134986387016785,-1.15847759116074,0.247897309980522,0.174079913890763,0.15939689013771,225,-0.0422377936913855,0.0109620527972462,-548.218757769859,"GPNMB__seq.8606.39__ANML",NA,0.999033312328986,"Q14956","GPNMB","GPNMB","GPNMB__seq.8606.39","GPNMB_4"
"seq.8620.56",0.0420429060912992,0.085682762081829,0.0319715052688242,1.31501178120305,0.189856577594177,0.0640111959110933,0.0472221590664491,223,-0.0209620272581186,0.105047839440717,-157.034827011381,"KLK14__seq.8620.56__ANML",NA,0.999033312328986,"Q9P0G3","KLK14","KLK14","KLK14__seq.8620.56","KLK14_3"
"seq.8624.16",-0.0293976908596481,-0.0252189148218225,0.0569205980568451,-0.51646841149296,0.606034523052352,0.467603679238373,0.458138855758166,225,-0.141563337544033,0.0827679558247366,113.768142580434,"UNC5D__seq.8624.16__ANML",NA,0.999033312328986,"Q6UXZ4","UNC5D","UNC5D","UNC5D__seq.8624.16","UNC5D_3"
"seq.8631.13",0.0197025016104319,0.11927522173739,0.0109710347171176,1.79586539633231,0.0738818764974149,0.0331376473302887,0.0156378762412442,221,-0.00191873385208534,0.0413237370729492,-638.669891201643,"ERMAP__seq.8631.13__ANML",NA,0.999033312328986,"Q96PL5","ERMAP","ERMAP","ERMAP__seq.8631.13","ERMAP"
"seq.8633.18",-0.0100127092972758,-0.0737926433687924,0.00847537700043345,-1.18138807238471,0.23871261436041,0.140887603705342,0.125408101069402,222,-0.0267151974301583,0.00668977883560677,-758.510736043045,"RNF128__seq.8633.18__ANML",NA,0.999033312328986,"Q8TEB7","RNF128","RNF128","RNF128__seq.8633.18","RNF128_2"
"seq.8635.283",0.0123474984814387,0.0680443917164329,0.0122022103606291,1.01190670513913,0.312704457551746,0.0196679807175804,0.0016802372445085,218,-0.0117019062638753,0.0363969032267526,-588.256850891843,"ZPBP__seq.8635.283__ANML",NA,0.999033312328986,"Q9BS86","ZPBP","ZPBP","ZPBP__seq.8635.283","ZPBP"
"seq.8644.46",0.0465632780944092,0.0315331246637243,0.0982297253909278,0.474024312997923,0.635956984616287,0.043335321005951,0.0257818406574364,218,-0.14703823787107,0.240164794059888,352.495578041925,"CTSH__seq.8644.46__ANML",NA,0.999033312328986,"P09668","CTSH","CTSH","CTSH__seq.8644.46","CTSH_2"
"seq.8645.257",-0.00802018896660375,-0.0496759802873265,0.0106450025582085,-0.753422925241036,0.451997704588559,0.0459163381415339,0.0286478555739599,221,-0.0289988945075696,0.0129585165743621,-657.801141097046,"PEX14__seq.8645.257__ANML",NA,0.999033312328986,"O75381","PEX14","PEX14","PEX14__seq.8645.257","PEX14_2"
"seq.8646.61",-0.0201748211819639,-0.101826987284051,0.0129702031351227,-1.55547457289481,0.121263948051107,0.0603666836112187,0.0433597457580283,221,-0.0457359303400292,0.00538628797610132,-574.730211050467,"LRRTM4__seq.8646.61__ANML",NA,0.999033312328986,"Q86VH4","LRRTM4","LRRTM4","LRRTM4__seq.8646.61","LRRTM4_2"
"seq.8653.132",-0.0247761307046672,-0.0658697223465604,0.0249524442323566,-0.992934017764048,0.321837917923906,0.0434536545952437,0.0259824884691293,219,-0.0739537893437547,0.0244015279344203,-276.682244656778,"DNAJC4__seq.8653.132__ANML",NA,0.999033312328986,"Q9NNZ3","DNAJC4","DNAJC4","DNAJC4__seq.8653.132","DNAJC4_2"
"seq.8654.13",0.00594594995031471,0.053560545471216,0.00717630800456943,0.828552780416991,0.408235556097762,0.0670480646093287,0.0504622524246057,225,-0.00819541988095425,0.0200873197815837,-838.864934582172,"ADAM10__seq.8654.13__ANML",NA,0.999033312328986,"O14672","ADAM10","ADAM10","ADAM10__seq.8654.13","ADAM10_2"
"seq.8659.68",-0.00888120293604556,-0.0723517659395062,0.00748366044435108,-1.18674584477565,0.236579398701351,0.17114313986953,0.156407906800544,225,-0.0236282302330654,0.00586582436097425,-819.8455694058,"MPIG6B__seq.8659.68__ANML",NA,0.999033312328986,"O95866","MPIG6B","MPIG6B","MPIG6B__seq.8659.68","MPIG6B_2"
"seq.8660.33",0.023970337925962,0.0265405771168264,0.046093993253504,0.520031705522495,0.603552746659927,0.42039180336941,0.410087657651533,225,-0.0668607976917914,0.114801473543715,10.2316580560693,"OLFML3__seq.8660.33__ANML",NA,0.999033312328986,"Q9NRN5","OLFML3","OLFML3","OLFML3__seq.8660.33","OLFML3_1"
"seq.8660.5",-0.0281584578662023,-0.0305151867508985,0.0485176384750638,-0.580375689156319,0.562274778921124,0.41880850662515,0.407894112383368,213,-0.123794674636308,0.067477758903903,29.9461752476737,"OLFML3__seq.8660.5__ANML",NA,0.999033312328986,"Q9NRN5","OLFML3","OLFML3","OLFML3__seq.8660.5","OLFML3_2"
"seq.8664.36",0.0025976977603387,0.0193273405156647,0.0090906820700812,0.285753889566562,0.775337962576211,0.011197440797116,-0.00694572542679017,218,-0.0153191784492172,0.0205145739698946,-720.22228373618,"PKDCC__seq.8664.36__ANML",NA,0.999033312328986,"Q504Y2","PKDCC","PKDCC","PKDCC__seq.8664.36","PKDCC"
"seq.8671.378",-0.0102861995078619,-0.0768749990589749,0.00886361308741278,-1.1604973509583,0.247121491304472,0.0522325508456168,0.0347621831192687,217,-0.0277559935679351,0.00718359455221137,-733.391266983771,"TRAPPC5__seq.8671.378__ANML",NA,0.999033312328986,"Q8IUR0","TRAPPC5","TRAPPC5","TRAPPC5__seq.8671.378","TRAPPC5"
