"apt_name","coef_x2m","coef_x2y","coef_m2y","acme","acme_p","ade","ade_p","total","total_p","prop_m","prop_m_p","prop_m_ci_lower","prop_m_ci_upper","p_adjusted","ade_p_adjusted","prop_m_p_adjusted","Protein_id","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.4996.66",1.72580172268908,-0.0524125992948697,-0.0575683711335308,-0.0181579289187975,0.026,-0.0524125992948687,0.024,-0.0705705282136662,0.002,0.257301870602708,0.028,0.039292758469551,0.764859717732149,0.0898181818181818,0.0249180327868852,0.0967272727272727,"HRG__seq.4996.66__ANML","P04196","HRG","HRG","HRG__seq.4996.66","HRG"
"seq.5015.15",1.72339307016743,0.10621253005206,0.0766282037965628,0.0236058447714531,0.008,0.106212530052061,0,0.129818374823514,0,0.181837469491856,0.008,0.0651054731269044,0.371699492071375,0.0361904761904762,0,0.0361904761904762,"PAFAH__seq.5015.15__ANML","Q13093","PLA2G7","PLA2G7","PLA2G7__seq.5015.15","PLA2G7"
"seq.5383.14",1.72778504369604,0.0972210975611066,0.0281044744234233,0.00889382102007033,0.192,0.0972210975611034,0,0.106114918581174,0,0.083813106950338,0.192,-0.0507606583805564,0.250609271811939,0.3648,0,0.3648,"BAFF_Receptor__seq.5383.14__ANML","Q96RJ3","TNFRSF13C","TNFRSF13C","TNFRSF13C__seq.5383.14","TNFRSF13C"
"seq.5483.1",1.72339307016743,-0.0400310741929369,0.00445119522718254,0.00165249743821181,0.684,-0.0400310741929366,0,-0.0383785767547248,0,-0.0430578092765873,0.684,-0.319833062279631,0.17153628443744,0.782754491017964,0,0.782754491017964,"RGMA__seq.5483.1__ANML","Q96B86","RGMA","RGMA","RGMA__seq.5483.1","RGMA"
"seq.5494.52",1.72186874869823,-0.156283545405801,0.0149655430046519,0.00491335035997299,0.204,-0.156283545405804,0,-0.151370195045831,0,-0.0324591664725367,0.204,-0.0876997593396097,0.0192506238093768,0.37631067961165,0,0.37631067961165,"RUXF__seq.5494.52__ANML","P62306","SNRPF","SNRPF","SNRPF__seq.5494.52","SNRPF"
"seq.5744.12",1.72104249256018,0.25478587200259,0.122171436728376,0.0374723458107591,0,0.254785872002589,0,0.292258217813348,0,0.128216568523288,0,0.0733213989625262,0.200031049634288,0,0,0,"CA056__seq.5744.12__ANML","Q9BUN1","MENT","MENT","MENT__seq.5744.12","MENT"
"seq.5843.60",1.72339307016743,0.058149587351314,0.103064228338429,0.0326451465748102,0.002,0.0581495873513107,0.044,0.0907947339261209,0,0.35954889852283,0.002,0.123247789986616,0.973252176285567,0.0126666666666667,0.0449462365591398,0.0126666666666667,"NG36__seq.5843.60__ANML","Q96KQ7","EHMT2","EHMT2","EHMT2__seq.5843.60","EHMT2"
"seq.5918.5",1.7179686435025,-0.0385700090652843,-0.0285946768136985,-0.00869386848492548,0.084,-0.0385700090652842,0.006,-0.0472638775502097,0,0.183943191620064,0.084,-0.0149216398962703,0.546607070823746,0.215675675675676,0.007125,0.215675675675676,"PSME1__seq.5918.5__ANML","Q06323","PSME1","PSME1","PSME1__seq.5918.5","PSME1"
"seq.5963.9",1.7270060979502,-0.0476086068919116,-0.00303346781652492,-0.000999938678030546,0.81,-0.0476086068919126,0,-0.0486085455699431,0,0.0205712527767721,0.81,-0.133866009533642,0.198116008555681,0.864606741573034,0,0.864606741573034,"Dermokine__seq.5963.9__ANML","Q6E0U4","DMKN","DMKN","DMKN__seq.5963.9","DMKN_1"
"seq.6404.20",1.72339307016743,0.0366529422302013,0.0138458575665535,0.00450591889211728,0.34,0.0366529422302026,0.002,0.0411588611223199,0,0.109476277264479,0.34,-0.137792109318414,0.448050569760363,0.505692307692308,0.00262068965517241,0.505692307692308,"C1QRF__seq.6404.20__ANML","O75973","C1QL1","C1QL1","C1QL1__seq.6404.20","C1QL1"
"seq.6439.59",1.72580172268908,-0.0366450181446745,-0.0405046435122758,-0.0125196170856128,0.01,-0.0366450181446751,0.01,-0.0491646352302879,0,0.254646801038403,0.01,0.063168272811338,0.700702647793785,0.0431818181818182,0.0112426035502959,0.0431818181818182,"CN093__seq.6439.59__ANML","Q9H972","C14orf93","C14orf93","C14orf93__seq.6439.59","C14orf93"
"seq.6586.19",1.72753681818829,-0.0886309239090874,-0.0132684520822276,-0.00417008494012871,0.524,-0.0886309239090896,0,-0.0928010088492183,0,0.044935771624037,0.524,-0.107506254072938,0.194403527661203,0.672702702702703,0,0.672702702702703,"ADA11__seq.6586.19__ANML","O75078","ADAM11","ADAM11","ADAM11__seq.6586.19","ADAM11"
